@relation 'AT: optdigits-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,40-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.263input3-0.253input59-0.226input11-0.221input10+0.217input34... numeric
@attribute '0.25 input6+0.244input15-0.238input61+0.226class=7+0.225input7...' numeric
@attribute -0.294input44-0.265input45-0.248input36-0.248input37+0.235input39... numeric
@attribute '0.217input21-0.214input52+0.204input62+0.201input54+0.2  input46...' numeric
@attribute 0.274input55-0.266input53+0.246class=6+0.221input56+0.219class=7... numeric
@attribute -0.297input19+0.283input50-0.279class=5+0.275input42-0.263input27... numeric
@attribute '-0.275class=2-0.273input53-0.272input64+0.24 input36-0.229input63...' numeric
@attribute 0.308input22+0.257class=0-0.252class=5+0.234input52-0.223input2... numeric
@attribute '0.436class=8+0.25 input51+0.247input16-0.213input38+0.212input24...' numeric
@attribute 0.289class=9-0.236class=0-0.235input12+0.225input18+0.222class=4... numeric
@attribute '0.32 input6-0.274input24-0.238input4-0.215input60-0.207input16...' numeric
@attribute -0.438input41-0.362input49-0.334input33+0.225input2+0.218input58... numeric
@attribute '0.3  class=3-0.292input28+0.274input37-0.27class=9-0.269input20...' numeric
@attribute '-0.469input17-0.411input25-0.231input18+0.21 input64-0.185input9...' numeric
@attribute 0.418input56+0.411input48+0.252input17+0.242class=8+0.234input64... numeric
@attribute 0.567input33-0.427input57+0.331input41-0.267input49-0.212input32... numeric
@attribute 0.399input25-0.39input32+0.333input17-0.259input5-0.256input24... numeric
@attribute 0.324input12-0.261input32+0.234input46+0.226input52+0.224input38... numeric
@attribute 0.326input9-0.321class=1-0.284input57-0.271input26+0.263input5... numeric
@attribute '0.449input9+0.33 input8-0.257input32-0.241input58-0.209input2...' numeric
@attribute -0.445input9-0.418input32+0.333input48+0.265input57-0.217input46... numeric
@attribute -0.489input9-0.443input57+0.192input25+0.172input13+0.168input50... numeric
@attribute -0.406input48+0.331input5+0.248input61+0.242input64+0.217input36... numeric
@attribute -0.284class=1-0.249input60-0.248input26-0.241input61+0.241class=8... numeric
@attribute -0.295input33-0.291input48+0.279input49-0.268class=2+0.233class=9... numeric
@attribute 0.295input31+0.287input23+0.277input36+0.274input54-0.253input8... numeric
@attribute '0.34 input12+0.244class=8+0.241input7-0.237class=9-0.224input48...' numeric
@attribute 0.335input49-0.296input57-0.204input42+0.202input58+0.201input8... numeric
@attribute '-0.62input17+0.594input25+0.217input9+0.15 input13+0.142class=9...' numeric
@attribute 0.356input13-0.355input52+0.335class=9+0.211input36-0.205input30... numeric
@attribute 0.357input32-0.354input24-0.234input50+0.232input8+0.206input10... numeric
@attribute 0.377input50-0.282input59-0.263input3-0.254input49-0.254input20... numeric
@attribute '-0.321input50-0.264input45-0.253class=1+0.248class=2+0.23 input29...' numeric
@attribute 0.277input50-0.257input24-0.222input21+0.212input27+0.211input32... numeric
@attribute -0.365input53-0.275input35+0.273input46+0.259input31-0.239input14... numeric
@attribute '0.347input39+0.3  input53-0.277input10+0.267input45-0.228input30...' numeric
@attribute 0.295input13-0.251input11-0.249input19-0.235input8-0.232input31... numeric
@attribute 0.308input19+0.268input44+0.252input13-0.239input28-0.222input12... numeric
@attribute '0.339input44+0.302input54-0.237class=6+0.22 class=4+0.218input56...' numeric
@attribute 0.364input26-0.344input42+0.341input20-0.193class=5-0.168input52... numeric
@attribute 0.346input56-0.255input63+0.234input51-0.216input62-0.208input48... numeric
@attribute -0.314input30-0.278input56-0.253input31-0.248input7+0.222input23... numeric
@attribute 0.456input41-0.3input49-0.299input33+0.225input61+0.194input26... numeric
@attribute '0.37 input41-0.246input33-0.245input61-0.235input49+0.229input23...' numeric
@attribute -0.34input37-0.274input4-0.259input41-0.254class=0-0.253input7... numeric
@attribute -0.323input54+0.298input63+0.279input46+0.273input31+0.255input51... numeric

@data
-5.609449,4.903585,1.388535,-0.984619,-2.032737,3.756729,0.087735,-5.372496,-1.156503,-1.56001,1.825791,3.615832,-1.148112,0.780306,3.550919,0.686586,0.562256,3.265804,-1.614263,-4.01869,-0.897507,-1.523936,-0.19268,-1.575462,0.781112,-2.117093,0.30256,1.388791,-0.616134,-0.469634,-0.166468,0.445183,1.08351,-1.901855,0.408279,1.147605,0.250085,0.37069,-0.475934,-0.483416,-0.795408,-0.686146,-0.150601,-0.039662,-0.040745,0.244353
4.534298,-0.868793,-0.11256,-1.300803,-1.067846,-1.311019,-1.552965,-0.441691,-1.991765,1.758642,-0.835147,0.479734,1.929913,1.056306,0.0959,-0.747246,-0.239487,0.768881,0.066244,-0.682844,0.998851,-0.772296,0.593306,-0.101414,0.234135,0.255306,-0.031818,1.346368,-0.240334,0.301272,-0.512785,0.505831,0.113011,0.884156,0.892093,0.012298,-0.269604,-0.018896,-0.337739,0.985964,0.159515,-1.216664,0.176883,0.101853,-0.485049,0.341211
-1.55065,4.473229,-0.01042,0.440666,0.690294,-0.199894,1.137472,-1.600278,1.09496,-1.237734,1.802762,0.176683,2.292096,0.747066,0.712407,-0.636075,1.403934,-1.305378,0.419566,-1.195195,0.499784,-1.550977,-1.07614,-2.041548,0.666198,1.407592,0.07748,-1.059673,0.28871,0.01995,1.26296,-0.359942,0.958876,-0.017576,-0.603958,0.994756,0.399193,0.251669,0.751294,0.412479,-0.715047,-0.454333,0.220903,-0.424246,-0.697705,-0.067404
-2.538325,2.556518,-0.888408,-0.875824,-0.755018,-0.505544,0.961848,2.04574,0.825872,2.001034,-1.402668,-0.987675,-2.183643,-0.046015,-0.954309,0.393918,0.233022,-0.425801,0.517478,-0.031002,-0.190784,-0.192293,-1.355839,0.473101,0.849729,-1.181465,-0.464767,-1.602796,1.184479,1.252922,-0.641178,-0.769103,0.831698,0.633174,-0.034575,-0.591893,-1.256589,1.103167,0.874627,-0.202274,0.217597,0.86865,-0.113996,-0.462777,-0.705599,0.177968
-0.315825,0.675564,-5.024031,1.749307,-1.249232,-0.508163,-0.647055,1.326199,-0.602715,-1.487804,-2.128808,-0.772972,-0.009535,-0.169778,-0.914418,-0.009799,0.242653,-0.619211,0.563688,-0.526681,0.674885,-1.144253,0.106275,-1.48299,0.752695,0.106466,-0.240764,0.529763,-0.587181,-0.311116,0.51362,0.595302,-0.88523,-0.832314,0.839896,0.107097,0.670309,0.121923,-0.215193,-0.330495,0.265267,0.479382,-0.107387,-0.18057,-0.196565,0.215243
-3.335261,1.612401,-0.007417,-1.314543,1.768114,1.341146,0.173534,0.614271,1.172892,1.614727,2.458558,0.771853,1.400624,-0.625116,-0.332632,-0.224584,-0.129624,-1.661165,1.392471,-1.227401,0.783897,-0.392323,1.084347,-1.456666,-0.604135,-0.063649,-1.627609,0.548936,-0.369611,-0.62317,0.668432,-0.585759,0.475074,-0.388788,-0.573406,-2.055618,-0.834329,0.696215,0.105578,0.303759,0.384974,-0.102228,0.085835,0.01534,-0.119363,0.320739
4.801168,-1.307074,0.098768,-1.148916,-1.408728,-1.229591,-0.747399,-0.773775,-2.577645,0.900214,-0.807789,0.178958,1.904822,0.47959,0.387404,-0.538653,-1.043143,0.857149,0.25577,-0.1634,1.333651,0.060819,1.3867,-0.022711,0.057565,-0.006062,0.163728,0.996123,-0.056046,0.927945,0.042919,0.535535,-0.230577,0.019763,0.414172,0.895962,-0.827311,0.743207,0.018215,1.556106,-0.307946,-0.617253,0.241285,0.226103,-0.378465,0.685366
-2.825557,3.090295,0.343346,1.535925,-1.414072,0.506301,0.438825,-1.07756,-0.737011,-1.202349,0.460084,0.171685,2.603229,-0.025168,0.737798,-0.067139,-0.355866,-0.113761,0.463253,-0.752838,0.568504,-0.892078,-1.888586,0.544214,0.893991,-0.137633,0.335669,-0.911988,0.502871,0.31561,0.058086,-0.086924,0.253547,-0.104747,-0.513461,0.288032,-1.041793,-0.564169,-0.156902,0.150671,-0.257073,0.031665,-0.411912,-0.023095,-0.320552,-0.587855
1.654223,-2.863974,3.347958,-0.965418,-1.066528,-0.264253,-0.232904,2.353018,0.320759,-1.7011,-0.793639,-0.008504,-0.739004,0.006752,0.634013,0.63628,-0.510554,0.309763,-0.500386,-0.281017,-0.078834,-0.317233,0.737196,0.299685,0.46516,0.670472,0.233493,0.347221,-0.146734,-0.170166,0.469884,0.195232,0.708008,0.472949,-0.026757,-0.477714,0.045475,-0.545029,0.328381,0.232977,-0.572509,-0.016037,-0.02824,0.093971,-0.528454,0.047095
-1.65805,3.230632,-0.201566,-3.83624,-0.853331,0.048014,0.055424,-2.131023,-0.045547,4.890138,0.447239,2.885214,-1.747034,0.41017,0.986595,0.762525,0.695578,0.849217,-2.272319,-0.27271,-0.254844,-0.89365,-2.278176,-0.586394,-0.246648,0.594414,1.95848,-0.633921,-0.124767,-1.216891,-0.752369,-0.848983,1.198612,0.780934,-0.003682,-1.186943,-0.721385,1.905155,1.301881,-0.402173,-0.480596,0.103325,0.393943,-0.357891,-0.033354,0.268315
2.06004,1.594956,0.143455,-3.42488,0.441398,-0.781141,-0.904601,-0.584217,-1.15116,4.79191,-1.074364,0.980033,0.513218,1.565568,-0.105572,-0.414171,0.862844,0.011103,-1.584444,0.220139,0.020686,-0.941152,-1.351348,-0.03206,-0.143185,2.276779,0.379027,-0.561112,-0.087025,-1.055596,-1.194596,-1.135689,0.138545,1.944205,0.636262,-0.617798,-0.763927,0.961001,0.612481,0.12144,0.037585,0.411139,-0.046869,0.66315,0.756432,-0.27061
-6.329615,-1.726266,-2.506328,-1.141424,1.035643,2.501162,-2.1476,-0.308475,0.235727,0.301519,0.943508,0.610697,-1.103059,0.041187,1.08002,0.404646,-0.262224,-1.510673,0.488281,0.124386,0.225569,0.204937,2.78449,0.40505,0.393101,-0.018309,0.428432,-0.283491,0.55366,1.147629,0.431929,0.474095,1.213626,-0.343998,-0.39395,-0.779786,0.098081,0.524626,-0.759741,0.302045,-0.555384,0.019539,0.210851,0.415468,0.478564,0.328958
1.730995,5.376138,-0.219207,-2.214182,3.047453,1.291004,1.390539,0.807373,-1.618244,0.401164,0.642779,-0.115552,-0.253035,0.293995,0.290586,0.111251,0.236213,0.112941,-0.459831,-0.398201,-0.887335,-0.127315,0.597046,0.251713,0.010481,1.750081,-0.205258,-0.404466,0.104276,0.414238,0.287404,-0.918171,-1.013391,0.69649,-0.122194,-0.590893,0.871651,0.65094,0.244492,0.608212,0.268832,1.167737,0.061672,0.068827,0.373139,-1.048087
-2.60104,-1.156653,-2.908308,1.539457,4.179044,0.477367,-5.983791,2.466391,-2.233811,-0.835626,3.141448,-3.02837,1.271502,3.901651,3.878307,-1.203768,0.655448,-0.045131,-1.266061,0.887682,-1.937535,0.431294,1.507004,2.421888,1.152791,-1.573273,0.504569,-0.287469,0.245832,-0.581391,-0.237812,1.682701,1.280594,-0.252326,-0.373365,-0.158926,0.012756,0.813893,1.84399,0.384043,1.729661,-0.342473,-0.731631,0.109908,-0.069423,-1.654724
0.909623,-3.941516,-3.229795,1.358112,3.563711,-0.689697,0.835148,-0.958426,-0.532551,-0.992964,0.07161,-0.242204,-0.618955,-0.881521,-0.382013,0.065157,-0.166418,0.71849,1.377688,-1.021651,-0.211807,-0.343597,0.076849,0.552059,1.15542,-0.008248,0.592985,-0.132813,-0.192933,-0.763205,0.259632,-0.075546,-0.861804,0.551756,0.269852,0.268628,0.755111,-0.065636,0.908229,0.324484,1.055598,0.162003,0.055498,-0.128659,0.062137,-0.142014
-2.937405,2.25195,-2.211482,-1.557201,-2.51436,1.472668,2.16563,-0.236459,2.027958,-0.994245,-0.104867,0.271734,-1.101857,1.325778,2.284304,0.102673,0.320318,-0.196722,0.339568,-0.784391,0.092175,-0.068873,0.766672,0.190475,-0.060083,-1.25093,0.185872,-0.099695,0.026854,0.504821,0.150325,-0.917285,-0.422217,-0.714995,-0.798925,0.930525,-0.132426,-0.775514,-0.229529,1.777233,0.835101,0.366445,0.36679,0.146855,-0.638632,0.412476
-3.171276,0.338325,1.410179,3.065075,1.789098,1.036337,1.852358,-1.09929,-0.234945,-0.524289,-0.942974,-0.455799,1.568697,-0.300835,-0.133269,-0.313246,0.314614,-1.456848,0.075521,-0.339111,0.985056,-0.98038,0.222687,-0.78487,-0.122968,-0.119912,0.937521,-0.036311,0.026541,0.398553,-0.681672,-0.522892,-0.216509,0.915603,-0.671832,0.269952,0.03758,0.127578,0.302707,-0.206422,0.338796,0.238533,0.518465,0.143909,0.278948,0.524708
-0.28803,1.109447,-5.110884,0.729571,-1.165747,-0.259782,-0.038195,1.855414,-0.620064,-1.272161,-2.157506,-0.817453,-0.758503,-0.346661,-0.855744,0.137973,0.314912,-1.288912,0.565131,-0.476704,0.639378,-1.482082,-0.286887,-1.173168,0.829546,-0.047265,0.078993,0.192867,-0.364164,-0.265666,0.131635,0.490122,-0.55847,-0.360447,0.484725,-0.188611,0.714391,0.139447,0.108069,-0.19572,0.478995,0.466125,-0.185021,-0.025707,-0.202032,0.180223
1.539824,-2.893763,4.159536,-1.578881,-0.765923,1.184952,-0.516615,2.375322,-0.302977,-1.495384,-0.288316,0.304129,-0.349379,0.075132,0.194284,0.309269,0.120492,-0.313434,-0.650723,0.28482,-0.108455,-0.341574,-0.220098,0.425631,-0.287876,0.143058,-0.032017,0.557664,-0.053902,0.233961,0.10369,0.05665,0.175045,0.197021,-0.143249,0.15242,0.470237,0.385126,-0.24461,-0.257066,-0.249815,-0.230631,-0.046868,-0.335311,-0.468344,-0.387474
2.478978,-2.379157,3.507535,-1.61458,-0.611123,0.577411,-0.079955,1.427989,-0.12459,-2.055428,1.010733,0.455413,0.455678,-0.043392,0.327461,-0.017725,0.183293,-1.108659,0.302206,-0.699023,0.003245,-0.937843,-0.172721,0.204807,-0.050722,0.054521,-0.233718,0.233276,0.02458,-0.327869,-0.193796,0.432247,0.745285,-0.595515,0.001,0.326874,-0.589215,-0.262322,-0.332268,-0.134803,0.410851,0.605948,-0.242757,0.051386,-0.609016,0.324117
1.3554,-2.860887,2.257358,-0.056807,0.376073,0.492819,0.268613,1.861656,0.115255,-1.81303,-0.619533,0.359567,-1.324098,-0.232553,-0.204899,0.340815,0.318513,-0.855782,0.447689,-0.546881,-0.130619,-1.309466,0.135247,1.075714,0.058482,0.850143,0.805985,1.191326,-0.58212,-0.466724,0.654594,0.388818,0.058247,0.687246,-0.444396,-0.240408,0.345882,0.040448,0.605547,-0.180888,-0.766982,-0.021309,-0.132305,-0.482576,-1.134141,-0.337524
0.351567,-5.01271,-3.498613,1.038849,3.015005,-1.177097,-0.163564,-0.372022,0.142856,-1.327785,0.464079,-0.396244,-0.657773,-0.111,0.246141,0.272073,-0.305379,1.039957,0.661942,-0.729499,-0.93123,0.208119,0.62668,0.904935,1.731777,-0.370478,-0.11565,-0.589057,0.336947,-0.32622,0.383588,-0.78334,-0.015779,1.003138,0.428989,0.439173,1.316787,-0.365296,0.201578,0.514258,-0.380657,-0.404496,0.023383,0.275615,-0.10954,0.784776
-2.737258,0.938616,0.740135,2.995339,-0.01083,0.591946,1.728376,-1.294664,0.536071,-1.570544,-0.458839,-0.048176,1.743257,0.458842,0.339694,-0.260629,0.660177,-1.248197,-0.193755,-0.55347,0.342058,-1.058411,-0.142409,-0.319609,0.093304,0.527503,0.190903,-0.400372,0.484164,0.942371,-0.196539,-0.482238,0.365861,0.511151,0.323021,-0.226965,-0.827724,-0.41213,1.044713,0.429839,-0.256767,0.276119,0.418797,-0.205063,-0.085557,0.249412
1.25364,5.032022,-0.849528,-2.440139,3.048054,1.318002,2.585978,-0.287534,-1.326971,0.299502,2.711584,0.515314,-0.25823,-0.745045,-0.510276,0.040556,0.696167,-0.709002,-0.262515,0.269052,-1.050827,0.325024,-0.769064,-0.135583,-0.839774,-0.128745,0.86336,-0.624789,0.24023,0.393761,0.444595,-0.213466,0.015221,-1.179105,-0.167671,-0.696652,0.01446,0.540395,0.780153,0.022412,0.019153,0.064476,0.137203,-0.774207,-1.148907,-0.194517
-3.930213,-0.936858,-3.887835,1.418143,3.162898,0.837399,-5.215915,2.577124,-1.185353,-0.473323,2.600851,-1.985383,1.243953,2.157884,2.068158,-0.644364,-0.053189,-0.806556,-0.574975,0.594657,-0.869145,0.731536,2.985891,0.566871,0.545976,-1.260652,0.323446,-0.334434,0.299732,0.178161,-0.340546,0.386697,1.282104,-0.094249,-0.645677,0.192411,-0.331159,0.441848,0.531507,0.546298,0.306438,0.394443,0.396472,-0.675364,0.204234,-1.179609
-4.647847,-0.76694,-1.638907,-0.820994,0.860888,1.324932,-1.576989,1.054571,0.108912,0.392176,0.505778,0.12546,1.119654,-0.796445,-1.323601,-0.053603,-0.377912,-1.39737,1.276167,0.468804,0.679253,0.330448,0.244705,0.436783,-0.375321,0.832987,-0.406941,-0.347699,0.477905,0.122748,0.39808,0.142498,1.155011,-0.342048,0.036694,0.153496,0.036994,0.789538,0.143476,-0.08776,0.126664,0.187088,-0.349957,0.252763,-0.024337,-0.235839
-1.765008,1.074868,0.202723,-3.900293,-2.437343,-3.458504,-0.070904,-1.176209,-0.717392,-0.161795,0.909733,-1.389457,0.62909,0.12855,-0.04218,-0.212051,-0.627936,-1.343178,0.196063,0.363033,0.603134,-0.001188,-0.552308,-0.056752,0.937907,0.197827,-1.268291,-0.396375,0.108054,-0.266098,-0.285217,-0.245803,-0.875377,1.684869,-0.42468,0.551,0.367244,0.135435,-0.174158,0.598102,0.432799,0.444426,0.547897,-0.190252,-0.310339,0.379408
-1.793204,0.883542,0.301584,-1.245584,-3.079157,-3.598023,-0.685468,-1.056266,-0.391987,-1.187895,-0.184525,-1.693534,0.212642,0.684538,-0.067981,-0.054051,-0.472984,0.05778,0.338161,0.400366,0.218332,0.586426,0.033635,0.101569,0.166264,-0.151606,-0.491119,-0.460431,0.053307,-0.256925,-0.292276,-0.712426,-0.466594,0.607094,0.086029,-0.280941,-0.150023,-0.496811,-0.297919,-0.026002,0.372057,0.777712,0.129024,-0.590961,-0.393436,-0.01879
1.937256,3.219587,1.914131,-1.033601,-0.571327,-3.017465,-1.373977,0.719513,-0.286138,2.76099,0.078475,-0.810813,0.419659,0.718209,0.177791,-0.283245,-0.441502,1.7179,-0.60834,-1.214699,-0.117244,-0.176053,-0.369255,-1.247788,1.616996,0.190932,-1.35211,-0.609088,0.43779,0.265045,-0.714049,0.796599,0.36811,0.537132,0.010068,0.485438,0.259885,-0.775412,-0.502185,0.893413,0.628504,0.740496,0.054778,1.015066,0.235051,0.332215
-0.511598,1.496987,-4.594594,0.992377,-0.935779,-0.20976,-0.549305,2.062335,-0.867269,-1.115581,-2.11917,-0.858517,-0.073567,-0.058706,-0.989584,-0.023949,0.459492,-0.762023,0.278062,-0.593058,0.532879,-1.468781,-0.597513,-1.217792,0.508679,-0.298267,0.065511,0.607057,-0.553733,-0.083516,0.033715,0.390652,-1.152302,-0.507326,0.336226,-0.174377,0.578686,0.218678,0.015452,-0.306013,0.484316,0.483015,-0.194697,0.049345,-0.072618,0.175779
-3.451413,0.911274,1.963339,3.505233,2.2419,1.461105,2.117451,-1.084125,0.104702,-0.399946,-0.672437,-0.634505,1.422784,0.020549,0.551102,-0.225058,-0.107208,-0.321075,-0.653285,-0.06468,0.522371,0.142524,1.293621,-1.609705,-0.142124,0.354955,0.244817,-0.457311,-0.178796,-0.442337,-0.389245,-0.832176,-0.135455,1.405318,-1.118988,0.179721,-0.104507,0.128216,0.386365,0.246159,0.261683,0.380792,0.334556,0.312754,-0.176784,0.475623
-3.186166,0.801692,-0.9453,-0.15785,-1.512245,0.642071,1.392026,0.350811,1.988188,0.764228,-0.743842,0.66278,0.880772,0.333703,1.203654,0.350725,-0.45154,0.460218,0.689825,-0.316517,0.300841,-0.295571,-0.456054,1.264967,0.539593,-0.641237,0.355884,0.877465,-0.394924,-0.858264,1.25638,-0.039781,0.233241,-1.862556,0.850382,-0.105142,0.095966,0.335473,0.044947,-0.739149,-0.098269,0.18906,-0.700116,-0.410889,-0.117554,-0.189288
-1.104071,1.138733,-2.052002,-0.213622,-1.502641,0.723163,1.561973,1.295054,2.222264,-0.184421,-0.421692,0.263473,-0.346788,0.936437,0.990277,-0.014534,0.821218,-2.086457,1.155693,-0.265714,0.748279,-1.224021,-0.396736,1.304525,-0.380636,-0.355689,1.067685,0.103646,0.085218,0.862335,0.36445,-1.074102,-0.598995,0.034649,-1.367283,0.194418,0.560543,-0.748325,-0.25776,1.754764,1.10669,0.495415,0.988575,0.068495,0.29587,0.340214
-4.247471,3.277992,1.318606,1.506073,-1.074815,2.640612,1.803134,-3.293165,0.226875,-1.450294,0.507701,1.18698,-0.002589,0.767448,2.035332,0.004871,0.522068,0.952435,-1.24449,-1.36828,-0.44233,-0.247366,0.741814,-1.418435,0.272865,-0.071249,-0.397344,0.106283,0.122057,0.454109,-0.402605,0.642099,0.784593,0.171533,0.202136,-0.380292,-0.219699,0.008763,0.389253,0.434708,-0.537191,-0.339815,0.313139,-0.069298,0.072773,0.025427
-1.578388,0.136306,0.080533,1.318934,-0.760353,0.064231,2.514366,0.932714,3.129093,0.033367,-0.735798,-0.062945,0.412571,1.217599,0.88728,-0.210421,0.671611,-0.971355,0.130898,0.023184,0.066109,-0.275093,0.764771,0.786082,-0.959354,-0.420721,0.422364,0.781691,-0.202603,0.349657,0.490457,-0.284772,0.308526,-1.492931,0.278001,-0.830786,-0.444844,-0.410752,0.526317,1.261878,0.2865,0.12917,-0.211512,0.445666,-0.36679,0.296721
-0.642033,-0.358663,1.739124,-0.610439,-2.776234,-3.784578,-0.243107,-1.739366,-0.661544,-0.806657,0.267214,-1.114411,0.929388,0.420216,-0.283576,-0.166436,-0.580955,-0.58941,-0.349208,0.473151,0.395879,0.418438,0.656882,0.112016,-0.497413,0.037498,-0.731639,0.618207,0.121176,0.533165,-0.588377,0.447273,0.303691,0.127791,0.537971,-0.350724,0.14189,-0.711729,0.124269,0.008287,0.632092,0.348123,0.472813,-0.149293,0.583517,0.216953
-2.507455,1.587035,0.048665,-2.718149,-2.725681,-3.240279,-0.596895,-1.383329,-0.457359,-0.887278,0.408325,-1.430997,0.216186,0.502933,0.205655,-0.00118,-0.570206,-0.106004,0.858556,-0.133042,0.387498,0.101739,-0.317984,0.291407,0.834502,-0.296759,-0.538397,-0.496098,-0.019607,-0.261208,0.022125,-0.796734,-1.020009,1.100669,-0.458724,-0.003417,-0.201301,0.073911,-0.719656,-0.756629,0.26562,0.731981,0.164304,-0.849632,-0.587482,0.247007
-0.097669,1.199705,-5.364387,0.629047,-1.23269,-0.487609,-0.230075,1.769877,-0.779108,-1.291217,-2.158586,-0.86002,-0.632997,-0.224577,-0.960387,0.06791,0.367645,-1.117689,0.577002,-0.455091,0.558449,-1.475413,-0.585245,-1.007935,0.791647,-0.030754,0.203052,0.186871,-0.380264,-0.307172,0.13005,0.545485,-0.743197,-0.47455,0.389782,0.183111,0.718213,-0.020384,-0.033826,-0.319158,0.309818,0.50857,-0.357157,0.270702,-0.078397,0.188139
-0.816856,-0.123582,-1.479023,0.778003,-1.760974,-0.213454,1.697799,0.52462,2.374071,-0.656481,-0.45871,-0.018254,0.003542,0.70405,0.749591,-0.104915,0.510106,-1.956185,0.9341,0.185917,0.627298,-0.70242,0.198356,1.075171,-0.128675,-0.408716,0.119275,0.464423,0.141715,0.289974,0.612435,-0.620294,0.394025,-0.79292,0.355372,0.73128,1.218027,-0.094064,-0.743627,0.933303,0.020296,0.553848,0.080487,-0.054428,-0.587753,-0.072774
-0.038343,0.765373,-5.420984,1.272657,-0.980754,-0.31841,-0.625692,1.204095,-0.854329,-1.077611,-1.9221,-0.28516,-0.363111,-0.410577,-1.26422,-0.035996,0.721524,-1.51668,0.657526,-0.551795,0.73064,-1.951915,-0.868826,-1.049901,0.501293,0.288592,0.514612,0.569081,-0.543139,-0.115338,0.220021,0.798843,-1.088131,-0.811243,0.643887,0.159329,0.781524,0.004208,0.052835,-0.397096,0.696351,0.648411,0.050283,-0.309738,-0.372794,0.421312
1.634753,-2.348755,3.927756,-1.524104,-1.786744,0.492276,-1.022411,2.572495,-0.108841,-1.512118,-0.156915,0.222786,-0.35425,0.26986,0.474211,0.351359,-0.128404,0.702917,-0.735039,0.326861,-0.491906,0.181934,-0.533582,0.903064,0.055629,0.097124,-0.055217,0.294196,-0.068391,-0.155114,0.07077,0.333661,0.059151,0.407715,0.201365,-1.181439,0.151064,-0.217858,-0.5068,0.790682,-0.375585,-0.421418,0.257724,-0.19563,-0.625628,-0.006016
0.876208,-2.268533,3.940997,-0.933986,0.020364,-0.310108,0.15436,1.428646,0.355622,-0.87616,0.917638,0.375981,-0.038632,-1.058289,0.076276,0.296302,-0.405568,-1.90209,0.353932,-0.610303,0.652477,-1.225585,0.195208,0.234596,0.304176,0.221774,0.269822,0.825869,-0.284359,0.063592,-0.006769,0.442237,-0.113624,0.124402,0.127158,0.313101,-0.593479,0.426041,0.034664,-0.412707,-0.563872,0.054358,-0.056727,-0.252986,-0.678399,-0.172007
-1.037866,0.312847,-0.458019,-3.93147,-1.764113,-3.293604,-0.470635,-0.719618,-1.167156,-0.104467,0.612963,-1.34223,0.830661,-0.645867,-0.665139,-0.190683,-0.823687,-1.150613,1.537112,-0.120883,1.045425,-0.416327,-0.623269,0.342117,1.36203,0.220325,-0.617842,0.055082,-0.436155,-0.795199,0.501993,0.892294,-0.690141,0.645576,-0.396244,-0.137625,0.847115,0.096855,0.650179,0.479048,0.441581,-0.046341,0.693573,0.126637,0.664738,0.362049
-3.2068,0.93404,1.791762,3.786021,0.703388,1.584353,0.784023,-1.237498,-1.179052,-2.319387,-0.472684,-0.486437,1.583673,-0.003251,0.114112,-0.106941,0.222341,-0.582865,0.038572,-0.241955,0.242163,-0.174589,0.269989,-0.475412,-0.199783,-0.527396,-0.175307,-0.537424,0.33656,0.208109,-0.078924,-1.737753,0.285219,0.1833,0.02594,0.034413,0.57278,-0.146255,0.849998,1.370465,0.467982,-0.051886,0.438933,0.514062,0.389411,-0.261112
-5.76312,0.727796,1.460685,2.223909,-0.855408,1.690968,0.351318,-2.726404,-1.063012,-0.834569,-0.843315,0.883571,1.249332,-0.844685,1.570678,0.848876,-1.208051,1.633507,-0.593203,-0.574714,0.514648,0.020617,-0.345619,-0.123239,1.477031,-0.759714,0.803474,-0.825864,0.055637,-0.312549,0.349352,-0.821036,-0.363378,-0.158411,0.333851,0.064173,0.235216,-0.515993,-0.125504,-0.031623,0.267609,-0.022845,-0.310147,-0.035532,-0.588194,0.051582
0.305412,-5.202206,-2.45203,1.009605,5.959496,-1.495078,1.204413,-1.225457,-0.861895,0.256005,0.036696,-1.792172,-2.396954,0.019637,2.801504,0.173362,-0.716059,0.264801,0.349322,-0.310404,1.34119,-0.361265,-1.053935,-0.108777,-0.613786,0.454452,0.200367,0.442392,-0.064665,0.355622,-0.382772,0.50168,-0.084078,0.388597,-0.322176,-0.721209,0.363515,0.275884,0.074789,-0.017432,1.087262,-0.423599,-0.531298,0.727568,-0.657484,0.167805
-1.519743,3.048146,-0.984045,-2.626793,-0.404998,4.682497,3.98114,-2.909995,-3.319111,1.324162,0.541267,2.897411,-3.718715,-1.011769,2.161198,1.280537,-0.77627,-1.115991,-2.378157,-0.86946,-0.695486,-0.599549,1.419864,0.843686,-0.505828,-2.156621,-0.615995,1.080977,-0.004735,0.515792,-1.086005,0.340041,1.030384,-1.810407,0.514968,1.49296,-0.407992,0.699232,-0.409324,0.81637,0.6938,1.48685,-0.153483,0.244181,-0.889021,0.561201
